ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_test_spikes,num_test_samples,precision,recall,f1,roc_auc,pr_auc
BAC,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,105,0.06666666666666667,0.2,0.1,0.676,0.0861664406422245
BX,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.1794871794871795,0.7777777777777778,0.2916666666666667,0.7503607503607503,0.28576568345403963
C,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,100,0.125,0.25,0.16666666666666666,0.578125,0.15089339906144988
ABT,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.0,0.0,0.0,0.41735537190082644,0.04302043338187917
AMD,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,173,0.05,0.5,0.09090909090909091,0.5958083832335329,0.058271645990896064
AMGN,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,77,0.0,0.0,0.0,0.21052631578947367,0.01639344262295082
AXP,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,85,0.0,0.0,0.0,0.5030864197530864,0.06253137065637066
BAC,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.673202614379085,0.057226399331662486
BX,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,86,0.14285714285714285,0.8333333333333334,0.24390243902439024,0.8125,0.2949559941647586
C,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.4639175257731959,0.1873015873015873
ABT,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,125,0.0,0.0,0.0,0.9274193548387096,0.1
AMD,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,173,0.018867924528301886,0.2,0.034482758620689655,0.39404761904761904,0.02801677736308192
AMGN,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,0,77,,,,,
AXP,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.6504065040650406,0.07202380952380952
BAC,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,105,0.0,0.0,0.0,0.5825242718446602,0.04060150375939849
BX,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.08333333333333333,1.0,0.15384615384615385,0.8511904761904762,0.14347826086956522
C,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.3333333333333333,1.0,0.5,0.9797979797979798,0.3333333333333333
ABT,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,125,0.15,0.2,0.17142857142857143,0.546060606060606,0.1897443863892238
AMD,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,23,173,0.1,0.2608695652173913,0.14457831325301204,0.4823188405797101,0.12584832322839978
AMGN,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,77,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.530852994555354,0.3206968524420789
AXP,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.125,0.1,0.1111111111111111,0.772,0.2512908219941468
BAC,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,20,105,0.21052631578947367,0.2,0.20512820512820512,0.5311764705882352,0.25636845979176714
BX,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.21818181818181817,0.8,0.34285714285714286,0.6769953051643193,0.33617577616208444
C,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.2727272727272727,0.3,0.2857142857142857,0.6077777777777778,0.34279321243557137
ABT,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,125,0.1,0.2222222222222222,0.13793103448275862,0.5383141762452107,0.12141389022456686
AMD,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,173,0.08064516129032258,0.3333333333333333,0.12987012987012986,0.4620253164556962,0.08786430788298961
AMGN,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,77,0.2857142857142857,0.25,0.26666666666666666,0.48258196721311475,0.23381050810488238
AXP,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.25,0.3333333333333333,0.2857142857142857,0.820675105485232,0.21869369369369368
BAC,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,105,0.125,0.16666666666666666,0.14285714285714285,0.4775985663082437,0.1902028402413804
BX,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,86,0.15555555555555556,0.7777777777777778,0.25925925925925924,0.6031746031746033,0.1557895826617677
C,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,100,0.5,0.42857142857142855,0.46153846153846156,0.7480798771121352,0.46151026392961875
ABT,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,125,0.0,0.0,0.0,0.4565826330532212,0.06023053530899373
AMD,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,173,0.06779661016949153,0.3333333333333333,0.11267605633802817,0.5082815734989647,0.08030006995845843
AMGN,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,77,0.11764705882352941,0.2222222222222222,0.15384615384615385,0.40686274509803927,0.14878698724961656
AXP,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,85,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8101265822784811,0.20525444143330324
BAC,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,105,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.5276967930029154,0.11509294237094356
BX,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,86,0.08888888888888889,0.8,0.16,0.6839506172839507,0.2015873015873016
C,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,100,0.2857142857142857,0.4,0.3333333333333333,0.6589473684210527,0.2220500082795165
ABT,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,125,0.125,0.3333333333333333,0.18181818181818182,0.6721311475409836,0.10476190476190475
AMD,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,173,0.0392156862745098,0.2857142857142857,0.06896551724137931,0.4982788296041307,0.04710732290915929
AMGN,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.07142857142857142,0.5,0.125,0.58,0.1411290322580645
AXP,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.608433734939759,0.04285714285714286
BAC,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.7287581699346406,0.06443466927337894
BX,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.03333333333333333,0.5,0.0625,0.636904761904762,0.0458128078817734
C,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.2,1.0,0.3333333333333333,1.0,1.0
ABT,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,24,125,0.23809523809523808,0.20833333333333334,0.2222222222222222,0.4801980198019802,0.1945330475576357
AMD,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,27,173,0.189873417721519,0.5555555555555556,0.2830188679245283,0.6106037544393709,0.22817969047230258
AMGN,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,77,0.2777777777777778,0.3125,0.29411764705882354,0.584016393442623,0.34431005352557126
AXP,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,13,85,0.125,0.07692307692307693,0.09523809523809523,0.6410256410256411,0.24724603979278115
BAC,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,17,105,0.14285714285714285,0.17647058823529413,0.15789473684210525,0.5260695187165776,0.21029745276857695
BX,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,86,0.24561403508771928,0.9333333333333333,0.3888888888888889,0.6938967136150235,0.32634078291311
C,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,100,0.0625,0.1,0.07692307692307693,0.5033333333333333,0.13005840413688438
ABT,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,18,125,0.09090909090909091,0.1111111111111111,0.1,0.40290758047767394,0.12936337483942123
AMD,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,173,0.15789473684210525,0.631578947368421,0.25263157894736843,0.6527682843472317,0.2071946546854057
AMGN,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,77,0.25,0.5,0.3333333333333333,0.628358208955224,0.24593090349557167
AXP,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,85,0.0,0.0,0.0,0.6320000000000001,0.16561825032861924
BAC,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,105,0.13636363636363635,0.2,0.16216216216216217,0.48,0.1723070884710604
BX,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,86,0.1320754716981132,1.0,0.23333333333333334,0.6799276672694394,0.15892046834353107
C,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,100,0.07142857142857142,0.16666666666666666,0.1,0.549645390070922,0.09112680127172881
ABT,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,125,0.05263157894736842,0.1,0.06896551724137931,0.4678260869565218,0.08447973765776862
AMD,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,173,0.09836065573770492,0.5,0.1643835616438356,0.6977225672877847,0.13182703165845946
AMGN,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,77,0.13636363636363635,0.375,0.2,0.5978260869565217,0.16687451128705627
AXP,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,85,0.0,0.0,0.0,0.524390243902439,0.046970611916264095
BAC,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,105,0.0,0.0,0.0,0.37371134020618557,0.06438135440075773
BX,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,86,0.09090909090909091,0.8,0.16326530612244897,0.6197530864197531,0.08352428690774555
C,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,100,0.0,0.0,0.0,0.3711340206185567,0.030864197530864196
ABT,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,125,0.0,0.0,0.0,0.3202479338842975,0.028298423423423424
AMD,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,173,0.10869565217391304,0.625,0.18518518518518517,0.75,0.16153659134137346
AMGN,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,77,0.047619047619047616,0.5,0.08695652173913043,0.6533333333333333,0.07729468599033816
AXP,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,85,0.0,0.0,0.0,0.6445783132530121,0.050505050505050504
BAC,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,105,0.0,0.0,0.0,0.25163398692810457,0.02452766170220365
BX,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,86,0.03125,0.5,0.058823529411764705,0.7083333333333334,0.05718954248366013
C,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,100,0.0,0.0,0.0,0.26262626262626265,0.013513513513513514
ABT,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,14,125,1.0,0.2857142857142857,0.4444444444444444,0.685971685971686,0.4404922021111719
AMD,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,17,173,0.09558823529411764,0.7647058823529411,0.16993464052287582,0.5007541478129713,0.1215848778128728
AMGN,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,77,0.75,0.23076923076923078,0.35294117647058826,0.6658653846153846,0.4059494633717375
AXP,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,85,0.25,0.4,0.3076923076923077,0.7013333333333334,0.26236478113243195
BAC,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,105,0.10526315789473684,0.2222222222222222,0.14285714285714285,0.6157407407407407,0.1565546849049629
BX,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,86,0.14,0.7,0.23333333333333334,0.6842105263157895,0.40637976402682285
C,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,100,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.7448107448107448,0.20799974556232315
ABT,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,125,1.0,0.3,0.46153846153846156,0.7052173913043478,0.43109123040895825
AMD,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,173,0.08130081300813008,0.7692307692307693,0.14705882352941177,0.5480769230769231,0.11423837028231915
AMGN,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,11,77,0.75,0.2727272727272727,0.4,0.6790633608815426,0.4311658365832648
AXP,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,85,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.7435897435897436,0.20985347985347985
BAC,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,105,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.6515151515151516,0.1538216908517158
BX,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,86,0.09302325581395349,0.6666666666666666,0.16326530612244897,0.7229166666666667,0.4636309923030245
C,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,100,0.0,0.0,0.0,0.5963541666666666,0.057893387851594535
ABT,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,125,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.561624649859944,0.14754516218862568
AMD,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,173,0.045454545454545456,0.8333333333333334,0.08620689655172414,0.6736526946107785,0.18192136552918126
AMGN,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,77,0.6666666666666666,0.4,0.5,0.7694444444444445,0.32420125786163523
AXP,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,85,0.0,0.0,0.0,0.7037037037037037,0.09436573409851746
BAC,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,105,0.18181818181818182,0.4,0.25,0.668,0.15580362448009505
BX,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,86,0.06060606060606061,0.6666666666666666,0.1111111111111111,0.6746987951807228,0.14484126984126983
C,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,100,0.0,0.0,0.0,0.43434343434343436,0.017543859649122806
ABT,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,125,0.0,0.0,0.0,0.7338709677419355,0.029411764705882353
