ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,same_day_text,correct_text,1,4,8.060104036691182,16,0.11164384032765201
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,3,4,2.1046547232836232,16,0.029152444534397803
AMGN,log_abs_return,3,80.0,target_sector_weighted,same_day_text,correct_text,1,4,11.012075836007138,16,0.1525328247271457
AMGN,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,4,4,2.493563680722002,16,0.03453938362954978
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,same_day_text,correct_text,1,4,9.047365609888155,10,0.14168140283356143
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,3.2911467741580482,10,0.05153923384993266
AMGN,log_abs_return,3,85.0,target_sector_weighted,same_day_text,correct_text,1,4,12.258668942364846,10,0.1919702914103782
AMGN,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,stale_20d,4,4,0.7180563777979033,10,0.01124473568403186
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,same_day_text,correct_text,1,4,9.458244882481132,8,0.1597541374323347
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,2.8801076709230893,8,0.048646352721612995
AMGN,log_abs_return,3,90.0,target_sector_weighted,same_day_text,correct_text,1,4,11.965853336559341,8,0.20210880582766233
AMGN,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,stale_20d,4,4,0.589072674480844,8,0.009949710349639429
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,same_day_text,correct_text,1,4,8.428979676834084,2,0.17599016259657452
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,3.7630413797048914,2,0.07856920880851481
AMGN,log_abs_return,3,95.0,target_sector_weighted,same_day_text,correct_text,1,4,7.742907749911769,2,0.16166554507449815
AMGN,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,3,4,2.467464122630386,2,0.05151862132689855
AMGN,log_gk,1,80.0,target_sector_event_weighted,same_day_text,stale_20d,3,4,1.690627230880812,13,0.00987241639007367
AMGN,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,1.6493767150546568,13,0.009631534035227797
AMGN,log_gk,1,80.0,target_sector_weighted,same_day_text,cross_ticker_same_day,3,4,2.6617726094935152,13,0.015543419067562207
AMGN,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,4.378448315523538,13,0.025567945507860054
AMGN,log_gk,1,85.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,3,4,1.4858453909179123,11,0.008873857893923687
AMGN,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,2.2764584019070546,11,0.013595605897779446
AMGN,log_gk,1,85.0,target_sector_weighted,same_day_text,cross_ticker_same_day,3,4,2.8669314102476626,11,0.01712206537885316
AMGN,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,4.618528574224076,11,0.027583062475546025
AMGN,log_gk,1,90.0,target_sector_event_weighted,same_day_text,stale_20d,2,4,3.8763595613331323,5,0.028690107644375296
AMGN,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,2.3720637227276264,5,0.017556359895821494
AMGN,log_gk,1,90.0,target_sector_weighted,same_day_text,correct_text,1,4,4.483159489539968,5,0.03318121714631896
AMGN,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,7.229159887806984,5,0.05350519529417781
AMGN,log_gk,1,95.0,target_sector_event_weighted,same_day_text,correct_text,1,4,3.8714337438110755,2,0.033188280560346506
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,2.5203530753549916,2,0.02160599677308994
AMGN,log_gk,1,95.0,target_sector_weighted,same_day_text,correct_text,1,4,4.048194339618581,2,0.03470357970631577
AMGN,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,5.282796608979585,2,0.045287339937650106
AMGN,log_gk,3,80.0,target_sector_event_weighted,same_day_text,correct_text,1,4,0.7371106008098636,9,0.004552931727991588
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,1.3587430254833932,9,0.008392586165649677
AMGN,log_gk,3,80.0,target_sector_weighted,same_day_text,correct_text,1,4,5.611733298444298,9,0.03466215050420117
AMGN,log_gk,3,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,1.3812756636066448,9,0.00853176414370882
AMGN,log_gk,3,85.0,target_sector_event_weighted,same_day_text,correct_text,1,4,0.6242608921170784,8,0.004025692848513174
AMGN,log_gk,3,85.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,1.6973359789503892,8,0.010945669347973808
AMGN,log_gk,3,85.0,target_sector_weighted,same_day_text,correct_text,1,4,4.57392434290445,8,0.02949602441765231
AMGN,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,1.5976904454576752,8,0.010303081742962239
AMGN,log_gk,3,90.0,target_sector_event_weighted,same_day_text,cross_ticker_same_day,2,4,1.8774899448739064,1,0.011796627564683249
AMGN,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,4,4,-5.549457003572972,1,-0.03486829723701668
AMGN,log_gk,3,90.0,target_sector_weighted,same_day_text,correct_text,1,4,4.15110043854546,1,0.026082156120629918
