ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_spike_samples,ts_only_mae,embedding_mae,mae_improvement_pct,underprediction_reduction
AMD,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.7986908933631663,0.7764344799442009,2.7866116421143934,0.02225641341896556
AMGN,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.7401301966556576,0.7384495489010837,0.22707460959815387,0.001680647754573883
AXP,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.9149140832687737,0.8867285153848894,3.080679202486843,0.028185567883884266
BAC,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8830063770763807,0.8908264202520517,-0.8856157077328262,-0.007820043175670754
BX,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,0.5959605528885588,0.5815575268461589,2.4167750654955062,0.01440302604239981
C,log_gk,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.9241820403033101,0.9545588289293168,-3.286883676730748,-0.03037678862600668
ABT,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,1.0232591473116193,1.0598865388716279,-3.5794834237483975,-0.036627391560008604
AMD,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8686390617130246,0.8537674203763401,1.712062235303632,0.014871641336684505
AMGN,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,0.8572607141579454,0.8607789628069886,-0.4104059116367075,-0.003518248649043265
AXP,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.0188047690991309,0.9849074690159778,3.32716346755291,0.03389730008315306
BAC,log_gk,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.1390909327769498,1.141491205144749,-0.21071824019770058,-0.002400272367799161
ABT,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,0.5812035140558642,0.5860357393050216,-0.8314170737606587,-0.004832225249157377
AMD,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,0.6130731960405776,0.6115121190809468,0.25463141590804284,0.0015610769596308804
AMGN,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.6176728055449523,0.6353424076187992,-2.8606734690638724,-0.017669602073846984
AXP,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.863204083330072,0.8617121297102899,0.17283903639872694,0.0014919536197821603
BAC,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,0.7105616199097647,0.7112788669624682,-0.1009408660144871,-0.0007172470527034847
BX,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,0.5326304104925836,0.5361287807994856,-0.6568100953279371,-0.0015971803359953556
C,log_gk,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.6449256551447198,0.6406285326729366,0.6662973379185684,0.004297122471783266
ABT,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.7043317084518211,0.715179748675754,-1.5401891031965182,-0.01084804022393282
AMD,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,14,0.6674724687930441,0.6675100502876102,-0.0056304186799008655,-3.758149456624592e-05
AMGN,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,0.6448734654610025,0.6623323443889653,-2.7073340528101646,-0.017458878927962718
AXP,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.9457261966618753,0.943795314334825,0.20416927582906377,0.0019308823270502984
BAC,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.8117910153010023,0.8086927903144454,0.3816530274615185,0.0030982249865568077
BX,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,0.6131236700806618,0.625386083891613,-1.9999902808087542,-0.012262413810951008
C,log_gk,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.7807717070891225,0.7881605155577749,-0.9463468516551934,-0.007388808468652419
ABT,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,0.9270294448927492,0.9403607546239539,-1.438067561354214,-0.013331309731204666
AMD,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.8872633855122469,0.8882711026022081,-0.11357586782186214,-0.0010077170899611687
AMGN,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.6283190808500185,0.6265003106795266,0.28946600953633445,0.0018187701704919235
AXP,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,1.1005966607601765,1.0917656510597677,0.8023838355378253,0.008831009700408732
BAC,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.0933454778914515,1.0836967407100517,0.88249664689771,0.009648737181399802
BX,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,0.6321752616522828,0.6403826283539898,-1.2982739438832072,-0.008207366701707075
C,log_gk,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,0.8318629655790103,0.8424146397444595,-1.2684389859939045,-0.01055167416544922
ABT,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,1.0276705618993436,1.0422422249998737,-1.4179313527867106,-0.014571663100530152
AMD,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,0.9456344229299953,0.9468554130076614,-0.12911861582649495,-0.0012209900776660731
AXP,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.087494897991131,1.0846924667637847,0.25769603448466954,0.002802431227346247
BAC,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.2828557361827784,1.2822423925344406,0.047810804522947,0.0006133436483377608
BX,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,0.7731724747526869,0.7549799942320308,2.3529653621561386,0.01819248052065614
C,log_gk,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.703203212709496,0.7394338781067868,-5.152232632398147,-0.03623066539729081
ABT,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,2.1286364484420703,2.127952656908329,0.032123453220096264,0.0006837915337408222
AMD,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,23,2.307253961053972,2.356620899530094,-2.1396404257800263,-0.04936693847612136
AMGN,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,2.011413646066492,2.0147344129388647,-0.1650961689986928,-0.003320766872373055
AXP,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.7821010496831318,1.7240593073936021,3.25692767533299,0.058041742289529366
BAC,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,20,2.100610763211964,2.091075123988392,0.453946032771504,0.009535639223572433
BX,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.9234859842492633,1.9191743302945485,0.2241583245223186,0.004311653954714837
C,log_abs_return,1,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.6156311430140455,1.6281604401123513,-0.7755048021005388,-0.01252929709830597
ABT,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.1113127479317466,2.182703003802901,-3.38132074185072,-0.071390255871155
AMD,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,2.484229061984355,2.5876404648078206,-4.162716087898213,-0.10341140282346525
AMGN,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,16,2.2078219901307676,2.2138336913245866,-0.27229102802182564,-0.006011701193819108
AXP,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.773695728776657,2.3977666397168544,0.04357388454186303
BAC,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,2.1518630441143594,2.1371806278981764,0.6823118346839665,0.014682416216183011
BX,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.137433607039107,2.1187903370803967,0.8722268564185329,0.018643269958710167
C,log_abs_return,1,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,1.550942236156938,1.5987974254847666,-3.085555877722973,-0.04785518932782835
ABT,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,2.4480962642437913,2.5300546499403453,-3.347841622636137,-0.081958385696554
AMD,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,2.5726500221830615,2.6422428149471395,-2.705101438750072,-0.06959279276407752
AMGN,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,9,2.3357238502496087,2.280593517502899,2.3603103911799472,0.055130332746709816
AXP,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.773695728776657,2.3977666397168544,0.04357388454186303
BAC,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,2.2167686684763956,2.210901094793836,0.2646903921910967,0.00586757368255927
BX,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,2.201106277316613,2.2157162418008816,-0.6637555230672312,-0.014609964484268368
C,log_abs_return,1,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,1.695038468780017,1.7064590241213764,-0.6737637848171748,-0.011420555341359152
ABT,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,2.345691316634381,2.4778918969226225,-5.635889912314811,-0.13220058028824155
AMD,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,2.90282232098065,3.0738573293095692,-5.892024706187977,-0.17103500832891852
AMGN,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,2.9458166120306295,3.0264124639606242,-2.73594261098412,-0.08059585192999474
AXP,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,1.9015547102869845,1.9284333770649733,-1.413510041682273,-0.02687866677798878
BAC,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,3.0936636881111994,3.0653698424514286,0.9145740620902868,0.028293845659770927
BX,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,2,2.413591038692463,2.3308620166379397,3.4276321351997026,0.08272902205452315
C,log_abs_return,1,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,1,0.3871329009508724,0.27501061973982077,28.962219675893696,0.11212228121105161
ABT,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,24,1.4698385170987622,1.4935480423613707,-1.613070074487332,-0.023709525262608278
AMD,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,27,1.2925204788157958,1.2970782206951699,-0.3526243455384065,-0.004557741879374193
AMGN,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,16,1.3851414301779144,1.410899588837676,-1.8596049543080388,-0.02575815865976172
AXP,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,13,1.3926869650933786,1.4114147800943815,-1.3447253740719227,-0.018727815001003015
BAC,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,17,1.4765056092179683,1.4784872952987536,-0.13421459887544254,-0.0019816860807851224
BX,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.145745548102449,1.1561372102961311,-0.90697818646492,-0.010391662193682313
C,log_abs_return,3,80.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.4326429018771083,1.4680510417191395,-2.4715258628397874,-0.03540813984203126
ABT,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,18,1.6165463063562908,1.6493112677264974,-2.0268495397486674,-0.032764961370206694
AMD,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,19,1.4162332824732167,1.4330515261554873,-1.1875334304317653,-0.016818243682270466
AMGN,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.565996213071277,1.6032393696597045,-2.3782405268646927,-0.03724315658842743
AXP,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.4388802550788098,1.4518977206926948,-0.9046941583872157,-0.013017465613885015
BAC,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,15,1.5606765975476167,1.560421310387203,0.016357467063625612,0.0002552871604133718
BX,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,7,1.3752024240493863,1.3944183697463,-1.3973176138194159,-0.019215945696913588
C,log_abs_return,3,85.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,6,1.5634776182932566,1.6159358255412313,-3.3552259804806015,-0.0524582072479746
ABT,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,10,1.7964011105373736,1.8708993100296571,-4.147080463004068,-0.07449819949228323
AMD,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,12,1.586581669731857,1.628501858364906,-2.642170235089991,-0.04192018863304899
AMGN,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,1.6890463232585187,1.7238193770581525,-2.0587389061390224,-0.03477305379963369
AXP,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.7855400963896404,1.820586866900335,-1.962810612965748,-0.035046770510694415
BAC,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,8,1.7967386863707893,1.789781804199463,0.38719498968312943,0.006956882171326284
BX,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,5,1.546478921868183,1.5617561454206546,-0.9878714372657847,-0.015277223552471408
C,log_abs_return,3,90.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,3,1.833864733857567,1.9297839636125265,-5.2304419177739225,-0.09591922975495937
ABT,log_abs_return,3,95.0,target_sector_weighted,same_day_text,shuffled_within_ticker,target_event_keyword,4,2.1714381731391503,2.2253494507451066,-2.4827452272343153,-0.053911277605956265
